"token","lemma","beginIndex","endIndex","previousWord","nextWord"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99333_99344","задовољство","99333","99344","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99330_99332","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99344_99345"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9935_9941","образ","9935","9941","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9933_9934","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9942_9944"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99346_99348","од","99346","99348","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99344_99345","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99349_99352"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99349_99352","куд","99349","99352","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99346_99348","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99353_99358"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99353_99358","осмех","99353","99358","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99349_99352","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99359_99361"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99359_99361","на","99359","99361","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99353_99358","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99362_99369"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99362_99369","његов","99362","99369","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99359_99361","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99370_99376"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9942_9944","он","9942","9944","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9935_9941","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9945_9947"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99386_99388","тај","99386","99388","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99383_99385","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99389_99390"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99389_99390","с","99389","99390","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99386_99388","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99391_99394"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99391_99394","он","99391","99394","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99389_99390","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99395_99403"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99395_99403","догодити","99395","99403","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99391_99394","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99403_99404"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99405_99407","да","99405","99407","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99403_99404","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99408_99410"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99408_99410","јесам","99408","99410","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99405_99407","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99411_99416"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99411_99416","бацити","99411","99416","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99408_99410","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99417_99419"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99417_99419","од","99417","99419","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99411_99416","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99420_99424"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99420_99424","себе","99420","99424","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99417_99419","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99425_99430"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99425_99430","свој","99425","99430","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99420_99424","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99431_99437"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99431_99437","обичан","99431","99437","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99425_99430","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99438_99447"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9945_9947","се","9945","9947","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9942_9944","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9948_9954"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9948_9954","поџећи","9948","9954","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9945_9947","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9955_9957"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99476_99480","срце","99476","99480","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99468_99475","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99481_99488"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99481_99488","беснети","99481","99488","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99476_99480","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99489_99494"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99489_99494","стар","99489","99494","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99481_99488","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99495_99501"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99495_99501","бол","99495","99501","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99489_99494","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99501_99502"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9955_9957","од","9955","9957","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9948_9954","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9958_9965"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99505_99508","али","99505","99508","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99503_99504","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99509_99511"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99509_99511","он","99509","99511","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99505_99508","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99512_99514"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99512_99514","јесам","99512","99514","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99509_99511","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99515_99519"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99515_99519","знати","99515","99519","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99512_99514","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99520_99529"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99520_99529","околност","99520","99529","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99515_99519","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99530_99531"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99530_99531","и","99530","99531","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99520_99529","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99532_99536"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99532_99536","људи","99532","99536","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99530_99531","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99537_99541"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99537_99541","међу","99537","99541","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99532_99536","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99542_99548"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99542_99548","који","99542","99548","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99537_99541","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99549_99551"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99549_99551","се","99549","99551","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99542_99548","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99552_99560"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99552_99560","налазити","99552","99560","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99549_99551","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99560_99561"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9958_9965","пламен","9958","9965","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9955_9957","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9966_9970"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99562_99564","па","99562","99564","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99560_99561","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99565_99567"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99565_99567","се","99565","99567","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99562_99564","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99568_99576"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99568_99576","усиљавати","99568","99576","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99565_99567","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99577_99578"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99577_99578","и","99577","99578","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99568_99576","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99579_99584"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99579_99584","чинити","99579","99584","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99577_99578","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99585_99587"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99585_99587","да","99585","99587","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99579_99584","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99588_99590"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99588_99590","јесам","99588","99590","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99585_99587","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99591_99592"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99591_99592","и","99591","99592","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99588_99590","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99593_99598"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9966_9970","који","9966","9970","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9958_9965","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9971_9973"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99593_99598","весео","99593","99598","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99591_99592","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99599_99600"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99599_99600","и","99599","99600","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99593_99598","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99601_99610"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99620_99622","бити","99620","99622","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99616_99619","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99623_99630"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99623_99630","мислити","99623","99630","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99620_99622","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99631_99639"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99631_99639","простак","99631","99639","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99623_99630","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99639_99640"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99641_99643","да","99641","99643","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99639_99640","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99644_99646"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99644_99646","се","99644","99646","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99641_99643","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99647_99649"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99647_99649","он","99647","99649","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99644_99646","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99650_99658"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99650_99658","жалостан","99650","99658","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99647_99649","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99659_99668"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99659_99668","показивати","99659","99668","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99650_99658","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99668_99669"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99670_99674","како","99670","99674","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99668_99669","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99675_99677"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9971_9973","он","9971","9973","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9966_9970","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9974_9976"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99675_99677","бити","99675","99677","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99670_99674","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99678_99683"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99678_99683","моћи","99678","99683","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99675_99677","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99684_99688"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99684_99688","бити","99684","99688","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99678_99683","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99689_99699"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99689_99699","одушевљен","99689","99699","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99684_99688","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99700_99704"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99700_99704","шака","99700","99704","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99689_99699","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99705_99709"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99705_99709","људи","99705","99709","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99700_99704","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99710_99714"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99710_99714","пред","99710","99714","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99705_99709","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99715_99720"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99715_99720","јак","99715","99720","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99710_99714","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99721_99733"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99721_99733","непријатељ","99721","99733","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99715_99720","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99733_99734"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9974_9976","јесам","9974","9976","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9971_9973","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9977_9978"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99735_99737","да","99735","99737","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99733_99734","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99738_99740"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99738_99740","јесам","99738","99740","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99735_99737","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99741_99747"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99741_99747","видети","99741","99747","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99738_99740","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99748_99754"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99748_99754","жалост","99748","99754","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99741_99747","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99755_99756"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99755_99756","и","99755","99756","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99748_99754","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99757_99761"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9977_9978","у","9977","9978","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9974_9976","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9979_9983"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99757_99761","туг","99757","99761","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99755_99756","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99762_99764"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99762_99764","на","99762","99764","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99757_99761","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99765_99769"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99765_99769","онај","99765","99769","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99762_99764","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99770_99774"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99770_99774","који","99770","99774","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99765_99769","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99775_99777"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99775_99777","она","99775","99777","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99770_99774","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99778_99780"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99778_99780","јесам","99778","99780","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99775_99777","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99781_99786"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99781_99786","повести","99781","99786","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99778_99780","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99787_99789"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9979_9983","срце","9979","9983","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9977_9978","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9984_9990"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99787_99789","за","99787","99789","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99781_99786","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99790_99795"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99798_99805","Младена","99798","99805",,"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99806_99808"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99806_99808","јесам","99806","99808","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99798_99805","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99809_99814"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9984_9990","букнути","9984","9990","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9979_9983","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9991_9992"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99809_99814","тешко","99809","99814","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99806_99808","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99815_99819"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99815_99819","бити","99815","99819","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99809_99814","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99820_99827"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99820_99827","учинити","99820","99827","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99815_99819","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99828_99830"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99828_99830","се","99828","99830","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99820_99827","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99831_99838"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99831_99838","веселити","99831","99838","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99828_99830","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99838_99839"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99840_99843","али","99840","99843","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99838_99839","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99844_99846"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99844_99846","он","99844","99846","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99840_99843","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99847_99849"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99847_99849","јесам","99847","99849","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99844_99846","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99850_99854"
