token,offset_index,anchor,eltec_id,oliacat,oliacatLabel,lexeme,lemma
https://serbian.wikibase.cloud/entity/Q21887,90751,колико,SRP18520.txt#offset_90745_90751,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q21888,90754,је,SRP18520.txt#offset_90752_90754,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q21889,90761,примио,SRP18520.txt#offset_90755_90761,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q21890,90762,",",SRP18520.txt#offset_90761_90762,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q21891,90764,а,SRP18520.txt#offset_90763_90764,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q21892,90767,не,SRP18520.txt#offset_90765_90767,https://serbian.wikibase.cloud/entity/Q36,Particle,,
https://serbian.wikibase.cloud/entity/Q21893,90775,знајући,SRP18520.txt#offset_90768_90775,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q21894,90782,писати,SRP18520.txt#offset_90776_90782,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q21895,9081,пиј,SRP18520.txt#offset_9078_9081,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q21896,90783,",",SRP18520.txt#offset_90782_90783,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q21897,90786,он,SRP18520.txt#offset_90784_90786,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q21898,90789,је,SRP18520.txt#offset_90787_90789,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q21899,90792,од,SRP18520.txt#offset_90790_90792,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q21900,9082,",",SRP18520.txt#offset_9081_9082,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q21901,90801,Чивутина,SRP18520.txt#offset_90793_90801,https://serbian.wikibase.cloud/entity/Q27,Proper Noun,,
https://serbian.wikibase.cloud/entity/Q20802,85380,",",SRP18520.txt#offset_85379_85380,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q20803,85381,“,SRP18520.txt#offset_85380_85381,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q20804,85388,вељаху,SRP18520.txt#offset_85382_85388,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q20805,861,убавих,SRP18520.txt#offset_855_861,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q20806,85405,је,SRP18520.txt#offset_85403_85405,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q20807,85412,храбар,SRP18520.txt#offset_85406_85412,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q20808,85414,—,SRP18520.txt#offset_85413_85414,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q20809,85420,рекао,SRP18520.txt#offset_85415_85420,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q20810,85423,би,SRP18520.txt#offset_85421_85423,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q20811,85430,обично,SRP18520.txt#offset_85424_85430,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q20812,85436,један,SRP18520.txt#offset_85431_85436,https://serbian.wikibase.cloud/entity/Q21,Numeral,,
https://serbian.wikibase.cloud/entity/Q20813,85442,стари,SRP18520.txt#offset_85437_85442,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q20814,85452,француски,SRP18520.txt#offset_85443_85452,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q20815,85462,—,SRP18520.txt#offset_85461_85462,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q20816,85466,али,SRP18520.txt#offset_85463_85466,https://serbian.wikibase.cloud/entity/Q24,Coordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q20817,85460,сережан,SRP18520.txt#offset_85453_85460,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q20818,85469,ће,SRP18520.txt#offset_85467_85469,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q20819,85474,лудо,SRP18520.txt#offset_85470_85474,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q20820,85483,погинути,SRP18520.txt#offset_85475_85483,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q20821,85484,;,SRP18520.txt#offset_85483_85484,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q20822,8555,Бачванин,SRP18520.txt#offset_8547_8555,https://serbian.wikibase.cloud/entity/Q27,Proper Noun,,
https://serbian.wikibase.cloud/entity/Q20823,8558,га,SRP18520.txt#offset_8556_8558,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q20824,85488,ови,SRP18520.txt#offset_85485_85488,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q20825,85494,дивљи,SRP18520.txt#offset_85489_85494,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q20826,85498,пси,SRP18520.txt#offset_85495_85498,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q20827,85502,већ,SRP18520.txt#offset_85499_85502,https://serbian.wikibase.cloud/entity/Q24,Coordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q20828,85505,га,SRP18520.txt#offset_85503_85505,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q20829,85513,познају,SRP18520.txt#offset_85506_85513,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q20830,85516,да,SRP18520.txt#offset_85514_85516,https://serbian.wikibase.cloud/entity/Q34,Subordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q20831,85519,је,SRP18520.txt#offset_85517_85519,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q20832,85522,он,SRP18520.txt#offset_85520_85522,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q20833,85527,увек,SRP18520.txt#offset_85523_85527,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q20834,85532,међу,SRP18520.txt#offset_85528_85532,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q20835,85537,нама,SRP18520.txt#offset_85533_85537,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q20836,85538,",",SRP18520.txt#offset_85537_85538,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q20837,85541,па,SRP18520.txt#offset_85539_85541,https://serbian.wikibase.cloud/entity/Q24,Coordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q20838,85544,га,SRP18520.txt#offset_85542_85544,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q20839,85549,зато,SRP18520.txt#offset_85545_85549,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q20840,85554,мрзе,SRP18520.txt#offset_85550_85554,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q20841,85555,",",SRP18520.txt#offset_85554_85555,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q20842,85557,а,SRP18520.txt#offset_85556_85557,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q20843,85563,наићи,SRP18520.txt#offset_85558_85563,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q20844,85566,ће,SRP18520.txt#offset_85564_85566,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q20845,85569,на,SRP18520.txt#offset_85567_85569,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q20846,85574,њега,SRP18520.txt#offset_85570_85574,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q20847,8566,погледа,SRP18520.txt#offset_8559_8566,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q20848,85578,кад,SRP18520.txt#offset_85575_85578,https://serbian.wikibase.cloud/entity/Q34,Subordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q20849,85581,по,SRP18520.txt#offset_85579_85581,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q20850,85586,свом,SRP18520.txt#offset_85582_85586,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q20851,85594,обичају,SRP18520.txt#offset_85587_85594,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q20852,85598,сам,SRP18520.txt#offset_85595_85598,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q20853,85605,тумара,SRP18520.txt#offset_85599_85605,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q20854,85606,",",SRP18520.txt#offset_85605_85606,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q20855,8567,",",SRP18520.txt#offset_8566_8567,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q20856,85609,па,SRP18520.txt#offset_85607_85609,https://serbian.wikibase.cloud/entity/Q24,Coordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q20857,85614,онда,SRP18520.txt#offset_85610_85614,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q20858,85617,не,SRP18520.txt#offset_85615_85617,https://serbian.wikibase.cloud/entity/Q36,Particle,,
https://serbian.wikibase.cloud/entity/Q20859,85624,поможе,SRP18520.txt#offset_85618_85624,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q20860,85627,му,SRP18520.txt#offset_85625_85627,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q20861,85634,његова,SRP18520.txt#offset_85628_85634,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q20862,85640,песма,SRP18520.txt#offset_85635_85640,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q20863,85641,;,SRP18520.txt#offset_85640_85641,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q20864,85645,јер,SRP18520.txt#offset_85642_85645,https://serbian.wikibase.cloud/entity/Q34,Subordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q20865,85652,бадава,SRP18520.txt#offset_85646_85652,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q20866,85653,",",SRP18520.txt#offset_85652_85653,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q20867,85659,јунак,SRP18520.txt#offset_85654_85659,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q20868,85660,",",SRP18520.txt#offset_85659_85660,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q20869,85666,јунак,SRP18520.txt#offset_85661_85666,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q20870,85667,",",SRP18520.txt#offset_85666_85667,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q20871,85671,али,SRP18520.txt#offset_85668_85671,https://serbian.wikibase.cloud/entity/Q24,Coordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q20872,85677,један,SRP18520.txt#offset_85672_85677,https://serbian.wikibase.cloud/entity/Q21,Numeral,,
https://serbian.wikibase.cloud/entity/Q20873,8573,његов,SRP18520.txt#offset_8568_8573,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q20874,85684,против,SRP18520.txt#offset_85678_85684,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q20875,85693,двадесет,SRP18520.txt#offset_85685_85693,https://serbian.wikibase.cloud/entity/Q21,Numeral,,
https://serbian.wikibase.cloud/entity/Q20876,85697,њих,SRP18520.txt#offset_85694_85697,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q20877,8576,се,SRP18520.txt#offset_8574_8576,https://serbian.wikibase.cloud/entity/Q36,Particle,,
https://serbian.wikibase.cloud/entity/Q20878,85701,тек,SRP18520.txt#offset_85698_85701,https://serbian.wikibase.cloud/entity/Q36,Particle,,
https://serbian.wikibase.cloud/entity/Q20879,85704,се,SRP18520.txt#offset_85702_85704,https://serbian.wikibase.cloud/entity/Q36,Particle,,
https://serbian.wikibase.cloud/entity/Q20880,85707,не,SRP18520.txt#offset_85705_85707,https://serbian.wikibase.cloud/entity/Q36,Particle,,
https://serbian.wikibase.cloud/entity/Q20881,85712,може,SRP18520.txt#offset_85708_85712,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q20882,85719,борити,SRP18520.txt#offset_85713_85719,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q20883,85739,по,SRP18520.txt#offset_85737_85739,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q20884,85746,године,SRP18520.txt#offset_85740_85746,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q20885,8583,поглед,SRP18520.txt#offset_8577_8583,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q20886,85765,пут,SRP18520.txt#offset_85762_85765,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q20887,85768,се,SRP18520.txt#offset_85766_85768,https://serbian.wikibase.cloud/entity/Q36,Particle,,
https://serbian.wikibase.cloud/entity/Q20888,85775,изгуби,SRP18520.txt#offset_85769_85775,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q20889,85779,тај,SRP18520.txt#offset_85776_85779,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q20890,85787,странац,SRP18520.txt#offset_85780_85787,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q20891,8591,састане,SRP18520.txt#offset_8584_8591,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q20892,85788,",",SRP18520.txt#offset_85787_85788,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q20893,85793,нико,SRP18520.txt#offset_85789_85793,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q20894,85796,не,SRP18520.txt#offset_85794_85796,https://serbian.wikibase.cloud/entity/Q36,Particle,,
https://serbian.wikibase.cloud/entity/Q20895,85804,знађаше,SRP18520.txt#offset_85797_85804,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q20896,85808,што,SRP18520.txt#offset_85805_85808,https://serbian.wikibase.cloud/entity/Q34,Subordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q20897,85811,за,SRP18520.txt#offset_85809_85811,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q20898,85816,њега,SRP18520.txt#offset_85812_85816,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q20899,85820,куд,SRP18520.txt#offset_85817_85820,https://serbian.wikibase.cloud/entity/Q24,Coordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q20900,85823,се,SRP18520.txt#offset_85821_85823,https://serbian.wikibase.cloud/entity/Q36,Particle,,
https://serbian.wikibase.cloud/entity/Q20901,85837,је,SRP18520.txt#offset_85835_85837,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q22102,91819,је,SRP18520.txt#offset_91817_91819,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q22103,91825,судац,SRP18520.txt#offset_91820_91825,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q22104,91833,показао,SRP18520.txt#offset_91826_91833,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q22105,91841,Младену,SRP18520.txt#offset_91834_91841,https://serbian.wikibase.cloud/entity/Q27,Proper Noun,,
https://serbian.wikibase.cloud/entity/Q22106,91842,",",SRP18520.txt#offset_91841_91842,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q22107,91849,бејаше,SRP18520.txt#offset_91843_91849,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q22108,91863,обвезателство,SRP18520.txt#offset_91850_91863,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q22109,91865,у,SRP18520.txt#offset_91864_91865,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q22110,9192,—,SRP18520.txt#offset_9191_9192,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q22111,91876,најстрожем,SRP18520.txt#offset_91866_91876,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q22112,91902,и,SRP18520.txt#offset_91901_91902,https://serbian.wikibase.cloud/entity/Q24,Coordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q22113,91908,свију,SRP18520.txt#offset_91903_91908,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q22114,91916,његових,SRP18520.txt#offset_91909_91916,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q22115,91924,домаћих,SRP18520.txt#offset_91917_91924,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q22116,91931,бејаху,SRP18520.txt#offset_91925_91931,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q22117,9195,ту,SRP18520.txt#offset_9193_9195,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q22118,91941,потписана,SRP18520.txt#offset_91932_91941,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q22119,91943,и,SRP18520.txt#offset_91942_91943,https://serbian.wikibase.cloud/entity/Q24,Coordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q22120,9196,",",SRP18520.txt#offset_9195_9196,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q22121,91946,до,SRP18520.txt#offset_91944_91946,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q22122,91954,свакога,SRP18520.txt#offset_91947_91954,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q22123,91960,имена,SRP18520.txt#offset_91955_91960,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q22124,91968,начињен,SRP18520.txt#offset_91961_91968,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q22125,9199,ту,SRP18520.txt#offset_9197_9199,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q22126,91973,крст,SRP18520.txt#offset_91969_91973,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q22127,91974,;,SRP18520.txt#offset_91973_91974,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q22128,91976,а,SRP18520.txt#offset_91975_91976,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q22129,91979,за,SRP18520.txt#offset_91977_91979,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q22130,91991,вероватност,SRP18520.txt#offset_91980_91991,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q22131,9204,боли,SRP18520.txt#offset_9200_9204,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q22132,91999,потписа,SRP18520.txt#offset_91992_91999,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q22133,92001,и,SRP18520.txt#offset_92000_92001,https://serbian.wikibase.cloud/entity/Q24,Coordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q22134,92010,количине,SRP18520.txt#offset_92002_92010,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q22135,92017,бејаше,SRP18520.txt#offset_92011_92017,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q22136,9206,—,SRP18520.txt#offset_9205_9206,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q22137,92026,потписан,SRP18520.txt#offset_92018_92026,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q22138,92028,и,SRP18520.txt#offset_92027_92028,https://serbian.wikibase.cloud/entity/Q24,Coordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q22139,92034,један,SRP18520.txt#offset_92029_92034,https://serbian.wikibase.cloud/entity/Q21,Numeral,,
https://serbian.wikibase.cloud/entity/Q22140,92041,срески,SRP18520.txt#offset_92035_92041,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q22141,92047,судац,SRP18520.txt#offset_92042_92047,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q22142,92049,—,SRP18520.txt#offset_92048_92049,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q22143,92051,а,SRP18520.txt#offset_92050_92051,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q22144,92055,под,SRP18520.txt#offset_92052_92055,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q22145,92060,овим,SRP18520.txt#offset_92056_92060,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q22146,92064,име,SRP18520.txt#offset_92061_92064,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q22147,9208,и,SRP18520.txt#offset_9207_9208,https://serbian.wikibase.cloud/entity/Q24,Coordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q22148,92072,Ружиног,SRP18520.txt#offset_92065_92072,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q22149,9211,са,SRP18520.txt#offset_9209_9211,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q22150,92092,већ,SRP18520.txt#offset_92089_92092,https://serbian.wikibase.cloud/entity/Q36,Particle,,
https://serbian.wikibase.cloud/entity/Q22151,92095,из,SRP18520.txt#offset_92093_92095,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q22152,92103,почетка,SRP18520.txt#offset_92096_92103,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q22153,92107,ове,SRP18520.txt#offset_92104_92107,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q22154,9218,десном,SRP18520.txt#offset_9212_9218,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q22155,92118,приповетке,SRP18520.txt#offset_92108_92118,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q22156,92121,да,SRP18520.txt#offset_92119_92121,https://serbian.wikibase.cloud/entity/Q34,Subordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q22157,92124,је,SRP18520.txt#offset_92122_92124,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q22158,92131,срески,SRP18520.txt#offset_92125_92131,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q22159,92137,судац,SRP18520.txt#offset_92132_92137,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q22160,9227,песницом,SRP18520.txt#offset_9219_9227,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q22161,92141,био,SRP18520.txt#offset_92138_92141,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q22162,92149,пропаст,SRP18520.txt#offset_92142_92149,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q22163,92155,јадне,SRP18520.txt#offset_92150_92155,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q22164,92162,просте,SRP18520.txt#offset_92156_92162,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q22165,92171,породице,SRP18520.txt#offset_92163_92171,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q22166,92172,",",SRP18520.txt#offset_92171_92172,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q22167,92176,али,SRP18520.txt#offset_92173_92176,https://serbian.wikibase.cloud/entity/Q24,Coordinating Conjunction,,
